OrderID,SKU,Description,InvoiceDate,Quantity,Country,CustomerID
548718,22728,ALARM CLOCK BAKELIKE PINK,2011-04-04,30,EIRE,14156.0
548718,22727,ALARM CLOCK BAKELIKE RED,2011-04-04,30,EIRE,14156.0
548718,21790,VINTAGE SNAP CARDS,2011-04-04,72,EIRE,14156.0
548718,21181,PLEASE ONE PERSON METAL SIGN,2011-04-04,144,EIRE,14156.0
548718,21169,YOU'RE CONFUSING ME METAL SIGN,2011-04-04,144,EIRE,14156.0
548718,21166,COOK WITH WINE METAL SIGN,2011-04-04,144,EIRE,14156.0
548718,20754,RETROSPOT RED WASHING UP GLOVES,2011-04-04,72,EIRE,14156.0
549196,21498,RED RETROSPOT WRAP,2011-04-07,50,EIRE,14911.0
551187,22381,TOY TIDY PINK POLKADOT,2011-04-27,50,EIRE,14911.0
551187,22380,TOY TIDY SPACEBOY,2011-04-27,50,EIRE,14911.0
551187,22379,RECYCLING BAG RETROSPOT,2011-04-27,50,EIRE,14911.0
551656,16237,SLEEPING CAT ERASERS,2011-05-03,30,EIRE,14911.0
552038,20725,LUNCH BAG RED RETROSPOT,2011-05-06,50,EIRE,14156.0
552038,20685,DOORMAT RED RETROSPOT,2011-05-06,40,EIRE,14156.0
552038,22489,PACK OF 12 TRADITIONAL CRAYONS,2011-05-06,144,EIRE,14156.0
552038,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2011-05-06,240,EIRE,14156.0
552038,21790,VINTAGE SNAP CARDS,2011-05-06,72,EIRE,14156.0
552038,21523,DOORMAT FANCY FONT HOME SWEET HOME,2011-05-06,40,EIRE,14156.0
552038,21212,PACK OF 72 RETROSPOT CAKE CASES,2011-05-06,240,EIRE,14156.0
552038,21169,YOU'RE CONFUSING ME METAL SIGN,2011-05-06,144,EIRE,14156.0
552038,21166,COOK WITH WINE METAL SIGN,2011-05-06,144,EIRE,14156.0
552038,21164,HOME SWEET HOME METAL SIGN,2011-05-06,144,EIRE,14156.0
552038,20979,36 PENCILS TUBE RED RETROSPOT,2011-05-06,64,EIRE,14156.0
552262,16236,KITTY PENCIL ERASERS,2011-05-08,28,EIRE,14911.0
553203,22804,CANDLEHOLDER PINK HANGING HEART,2011-05-15,18,EIRE,14911.0
553206,71459,HANGING JAM JAR T-LIGHT HOLDER,2011-05-16,96,EIRE,14156.0
553206,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,2011-05-16,144,EIRE,14156.0
553210,47566,PARTY BUNTING,2011-05-16,50,EIRE,14016.0
553210,22090,PAPER BUNTING RETROSPOT,2011-05-16,40,EIRE,14016.0
553348,23230,WRAP ALPHABET DESIGN,2011-05-16,200,EIRE,14911.0
553348,23232,WRAP VINTAGE PETALS  DESIGN,2011-05-16,200,EIRE,14911.0
C553516,22776,SWEETHEART CAKESTAND 3 TIER,2011-05-17,-2,EIRE,14911.0
C553532,23158,SET OF 5 LUCKY CAT MAGNETS,2011-05-17,-12,EIRE,14911.0
553535,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2011-05-17,32,EIRE,null
553686,22197,SMALL POPCORN HOLDER,2011-05-18,72,EIRE,14911.0
C554539,85159B,"WHITE TEA,COFFEE,SUGAR JARS",2011-05-24,-4,EIRE,14911.0
554770,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2011-05-26,96,EIRE,14911.0
C554790,22961,JAM MAKING SET PRINTED,2011-05-26,-4,EIRE,14911.0
555650,23096,PETIT TRAY CHIC,2011-06-06,72,EIRE,14156.0
555947,47021G,SET/6 BEAD COASTERS GAUZE BAG GOLD,2011-06-08,34,EIRE,14911.0
555947,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2011-06-08,32,EIRE,14911.0
555947,85227,SET OF 6 3D KIT CARDS FOR KIDS,2011-06-08,120,EIRE,14911.0
555947,22534,MAGIC DRAWING SLATE SPACEBOY,2011-06-08,192,EIRE,14911.0
555947,84226,HEN HOUSE W FAMILY IN BARN & NEST,2011-06-08,34,EIRE,14911.0
555947,35912B,WHITE/PINK CHICK DECORATION,2011-06-08,72,EIRE,14911.0
555947,35924,HANGING FAIRY CAKE DECORATION,2011-06-08,72,EIRE,14911.0
555947,35923,CANDY HEART HANGING DECORATION,2011-06-08,144,EIRE,14911.0
555947,85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,2011-06-08,96,EIRE,14911.0
555947,22090,PAPER BUNTING RETROSPOT,2011-06-08,40,EIRE,14911.0
555947,22089,PAPER BUNTING VINTAGE PAISLEY,2011-06-08,40,EIRE,14911.0
555947,20719,WOODLAND CHARLOTTE BAG,2011-06-08,100,EIRE,14911.0
555947,23204,CHARLOTTE BAG APPLES DESIGN,2011-06-08,100,EIRE,14911.0
555947,47566,PARTY BUNTING,2011-06-08,50,EIRE,14911.0
555947,21287,SCENTED VELVET LOUNGE CANDLE,2011-06-08,72,EIRE,14911.0
556060,22969,HOMEMADE JAM SCENTED CANDLES,2011-06-08,84,EIRE,14911.0
556060,22907,PACK OF 20 NAPKINS PANTRY DESIGN,2011-06-08,192,EIRE,14911.0
556060,22666,RECIPE BOX PANTRY YELLOW DESIGN,2011-06-08,72,EIRE,14911.0
556510,23310,BUBBLEGUM RING ASSORTED,2011-06-13,72,EIRE,14911.0
556927,21975,PACK OF 60 DINOSAUR CAKE CASES,2011-06-15,120,EIRE,14156.0
556927,23230,WRAP ALPHABET DESIGN,2011-06-15,100,EIRE,14156.0
556927,84991,60 TEATIME FAIRY CAKE CASES,2011-06-15,120,EIRE,14156.0
556927,21169,YOU'RE CONFUSING ME METAL SIGN,2011-06-15,240,EIRE,14156.0
556927,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2011-06-15,120,EIRE,14156.0
556927,21166,COOK WITH WINE METAL SIGN,2011-06-15,240,EIRE,14156.0
556927,21787,RAIN PONCHO RETROSPOT,2011-06-15,144,EIRE,14156.0
556927,20979,36 PENCILS TUBE RED RETROSPOT,2011-06-15,128,EIRE,14156.0
556927,20685,DOORMAT RED RETROSPOT,2011-06-15,50,EIRE,14156.0
556927,23008,DOLLY GIRL BABY GIFT SET,2011-06-15,18,EIRE,14156.0
556927,21668,RED STRIPE CERAMIC DRAWER KNOB,2011-06-15,96,EIRE,14156.0
556927,21171,BATHROOM METAL SIGN,2011-06-15,96,EIRE,14156.0
556927,22418,10 COLOUR SPACEBOY PEN,2011-06-15,96,EIRE,14156.0
556927,22555,PLASTERS IN TIN STRONGMAN,2011-06-15,96,EIRE,14156.0
556927,21164,HOME SWEET HOME METAL SIGN,2011-06-15,72,EIRE,14156.0
556927,20754,RETROSPOT RED WASHING UP GLOVES,2011-06-15,72,EIRE,14156.0
556927,21908,CHOCOLATE THIS WAY METAL SIGN,2011-06-15,144,EIRE,14156.0
556927,82583,HOT BATHS METAL SIGN,2011-06-15,144,EIRE,14156.0
556927,82580,BATHROOM METAL SIGN,2011-06-15,150,EIRE,14156.0
556927,21790,VINTAGE SNAP CARDS,2011-06-15,72,EIRE,14156.0
556927,84992,72 SWEETHEART FAIRY CAKE CASES,2011-06-15,120,EIRE,14156.0
556928,23032,DOORKNOB CRACKED GLAZE IVORY,2011-06-15,144,EIRE,14156.0
556928,23028,DOORKNOB CRACKED GLAZE BLUE,2011-06-15,144,EIRE,14156.0
C557663,85169C,EAU DE NIL LOVE BIRD CANDLE,2011-06-21,-12,EIRE,null
C557663,85169A,IVORY LOVE BIRD CANDLE,2011-06-21,-12,EIRE,null
C557663,84879,ASSORTED COLOUR BIRD ORNAMENT,2011-06-21,-24,EIRE,null
C557663,84809A,WHITE CHRYSANTHEMUMS ART FLOWER,2011-06-21,-2,EIRE,null
C557663,84803B,WHITE ALLIUM  ARTIFICIAL FLOWER,2011-06-21,-3,EIRE,null
C557663,84798B,PURPLE FOXGLOVE ARTIIFCIAL FLOWER,2011-06-21,-4,EIRE,null
C557663,84692,BOX OF 24 COCKTAIL PARASOLS,2011-06-21,-25,EIRE,null
C557663,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,2011-06-21,-12,EIRE,null
C557663,22983,CARD BILLBOARD FONT,2011-06-21,-48,EIRE,null
C557663,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,2011-06-21,-12,EIRE,null
C557663,22730,ALARM CLOCK BAKELIKE IVORY,2011-06-21,-9,EIRE,null
C557663,22726,ALARM CLOCK BAKELIKE GREEN,2011-06-21,-9,EIRE,null
C557663,22630,DOLLY GIRL LUNCH BOX,2011-06-21,-9,EIRE,null
C557663,22567,20 DOLLY PEGS RETROSPOT,2011-06-21,-9,EIRE,null
C557663,22503,CABIN BAG VINTAGE PAISLEY,2011-06-21,-6,EIRE,null
C557663,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2011-06-21,-12,EIRE,null
C557663,22312,OFFICE MUG WARMER POLKADOT,2011-06-21,-24,EIRE,null
C557663,22083,PAPER CHAIN KIT RETROSPOT,2011-06-21,-9,EIRE,null
C557663,21984,PACK OF 12 PINK PAISLEY TISSUES,2011-06-21,-36,EIRE,null
C557663,21980,PACK OF 12 RED RETROSPOT TISSUES,2011-06-21,-36,EIRE,null
C557663,21933,PINK VINTAGE PAISLEY PICNIC BAG,2011-06-21,-10,EIRE,null
C557663,21832,CHOCOLATE CALCULATOR,2011-06-21,-25,EIRE,null
C557663,21792,CLASSIC FRENCH STYLE BASKET GREEN,2011-06-21,-8,EIRE,null
C557663,21754,HOME BUILDING BLOCK WORD,2011-06-21,-9,EIRE,null
C557663,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,2011-06-21,-4,EIRE,null
C557663,21259,VICTORIAN SEWING BOX SMALL,2011-06-21,-4,EIRE,null
C557663,21212,PACK OF 72 RETROSPOT CAKE CASES,2011-06-21,-24,EIRE,null
C557663,21212,PACK OF 72 RETROSPOT CAKE CASES,2011-06-21,-48,EIRE,null
C557663,21121,SET/10 RED POLKADOT PARTY CANDLES,2011-06-21,-24,EIRE,null
C557663,21121,SET/10 RED POLKADOT PARTY CANDLES,2011-06-21,-24,EIRE,null
C557663,20725,LUNCH BAG RED RETROSPOT,2011-06-21,-12,EIRE,null
C557663,20718,RED RETROSPOT SHOPPER BAG,2011-06-21,-11,EIRE,null
C557663,20717,STRAWBERRY SHOPPER BAG,2011-06-21,-12,EIRE,null
C557663,20658,RED RETROSPOT LUGGAGE TAG,2011-06-21,-12,EIRE,null
C557663,15056N,EDWARDIAN PARASOL NATURAL,2011-06-21,-12,EIRE,null
C557663,47566,PARTY BUNTING,2011-06-21,-9,EIRE,null
558067,23124,18PC WOODEN CUTLERY SET DISPOSABLE,2011-06-24,32,EIRE,14156.0
558067,21232,STRAWBERRY CERAMIC TRINKET BOX,2011-06-24,72,EIRE,14156.0
558417,21908,CHOCOLATE THIS WAY METAL SIGN,2011-06-29,96,EIRE,14156.0
558417,82580,BATHROOM METAL SIGN,2011-06-29,100,EIRE,14156.0
558417,22489,PACK OF 12 TRADITIONAL CRAYONS,2011-06-29,72,EIRE,14156.0
558417,21790,VINTAGE SNAP CARDS,2011-06-29,72,EIRE,14156.0
558417,84991,60 TEATIME FAIRY CAKE CASES,2011-06-29,120,EIRE,14156.0
558417,21523,DOORMAT FANCY FONT HOME SWEET HOME,2011-06-29,30,EIRE,14156.0
558417,21524,DOORMAT SPOTTY HOME SWEET HOME,2011-06-29,30,EIRE,14156.0
558417,84978,HANGING HEART JAR T-LIGHT HOLDER,2011-06-29,108,EIRE,14156.0
558417,21877,HOME SWEET HOME MUG,2011-06-29,72,EIRE,14156.0
558417,21874,GIN AND TONIC MUG,2011-06-29,72,EIRE,14156.0
558417,21872,GLAMOROUS  MUG,2011-06-29,72,EIRE,14156.0
558417,21871,SAVE THE PLANET MUG,2011-06-29,72,EIRE,14156.0
558417,21833,CAMOUFLAGE LED TORCH,2011-06-29,144,EIRE,14156.0
558417,21756,BATH BUILDING BLOCK WORD,2011-06-29,18,EIRE,14156.0
558417,22604,SET OF 4 NAPKIN CHARMS CUTLERY,2011-06-29,64,EIRE,14156.0
558417,22728,ALARM CLOCK BAKELIKE PINK,2011-06-29,50,EIRE,14156.0
558417,22727,ALARM CLOCK BAKELIKE RED,2011-06-29,50,EIRE,14156.0
558417,21171,BATHROOM METAL SIGN,2011-06-29,96,EIRE,14156.0
558417,21786,POLKADOT RAIN HAT,2011-06-29,144,EIRE,14156.0
558417,21903,MAN FLU METAL SIGN,2011-06-29,144,EIRE,14156.0
558417,21668,RED STRIPE CERAMIC DRAWER KNOB,2011-06-29,96,EIRE,14156.0
558417,21787,RAIN PONCHO RETROSPOT,2011-06-29,144,EIRE,14156.0
558417,22985,WRAP BILLBOARD FONTS DESIGN,2011-06-29,100,EIRE,14156.0
558417,23232,WRAP VINTAGE LEAF DESIGN,2011-06-29,100,EIRE,14156.0
558613,23201,JUMBO BAG ALPHABET,2011-06-30,30,EIRE,14911.0
558613,23202,JUMBO BAG VINTAGE LEAF,2011-06-30,40,EIRE,14911.0
558644,84078A,SET/4 WHITE RETRO STORAGE CUBES,2011-07-01,18,EIRE,14156.0
558684,22740,POLKADOT PEN,2011-07-01,96,EIRE,14016.0
558684,16012,FOOD/DRINK SPONGE STICKERS,2011-07-01,72,EIRE,14016.0
558684,84827,ASS DES PHONE SPONGE CRAFT STICKER,2011-07-01,60,EIRE,14016.0
C559949,22699,ROSES REGENCY TEACUP AND SAUCER,2011-07-14,-2,EIRE,null
560036,23186,FRENCH STYLE STORAGE JAR CAFE,2011-07-14,96,EIRE,14911.0
560300,16259,PIECE OF CAMO STATIONERY SET,2011-07-18,108,EIRE,14911.0
560300,16045,POPART WOODEN PENCILS ASST,2011-07-18,100,EIRE,14911.0
560300,16216,LETTER SHAPE PENCIL SHARPENER,2011-07-18,80,EIRE,14911.0
560300,72741,GRAND CHOCOLATECANDLE,2011-07-18,9,EIRE,14911.0
560445,22548,HEADS AND TAILS SPORTING FUN,2011-07-19,72,EIRE,14156.0
560445,22492,MINI PAINT SET VINTAGE,2011-07-19,216,EIRE,14156.0
560445,20983,12 PENCILS TALL TUBE RED RETROSPOT,2011-07-19,96,EIRE,14156.0
560445,22711,WRAP CIRCUS PARADE,2011-07-19,200,EIRE,14156.0
560445,22048,BIRTHDAY BANQUET GIFT WRAP,2011-07-19,200,EIRE,14156.0
560445,23230,WRAP ALPHABET DESIGN,2011-07-19,200,EIRE,14156.0
560445,21485,RETROSPOT HEART HOT WATER BOTTLE,2011-07-19,72,EIRE,14156.0
560445,22111,SCOTTIE DOG HOT WATER BOTTLE,2011-07-19,72,EIRE,14156.0
560445,22112,CHOCOLATE HOT WATER BOTTLE,2011-07-19,72,EIRE,14156.0
560445,21984,PACK OF 12 PINK PAISLEY TISSUES,2011-07-19,96,EIRE,14156.0
560445,21980,PACK OF 12 RED RETROSPOT TISSUES,2011-07-19,96,EIRE,14156.0
560445,21983,PACK OF 12 BLUE PAISLEY TISSUES,2011-07-19,96,EIRE,14156.0
560445,22615,PACK OF 12 CIRCUS PARADE TISSUES,2011-07-19,96,EIRE,14156.0
560445,23205,CHARLOTTE BAG VINTAGE ALPHABET,2011-07-19,100,EIRE,14156.0
560445,22384,LUNCH BAG PINK POLKADOT,2011-07-19,100,EIRE,14156.0
560445,22652,TRAVEL SEWING KIT,2011-07-19,100,EIRE,14156.0
560445,20725,LUNCH BAG RED RETROSPOT,2011-07-19,100,EIRE,14156.0
560445,22637,PIGGY BANK RETROSPOT,2011-07-19,72,EIRE,14156.0
560445,22558,CLOTHES PEGS RETROSPOT PACK 24,2011-07-19,144,EIRE,14156.0
560445,21035,SET/2 RED RETROSPOT TEA TOWELS,2011-07-19,200,EIRE,14156.0
560445,21154,RED RETROSPOT OVEN GLOVE,2011-07-19,200,EIRE,14156.0
560445,21539,RED RETROSPOT BUTTER DISH,2011-07-19,54,EIRE,14156.0
560445,23299,FOOD COVER WITH BEADS SET 2,2011-07-19,100,EIRE,14156.0
560445,23298,SPOTTY BUNTING,2011-07-19,200,EIRE,14156.0
560445,22989,SET 2 PANTRY DESIGN TEA TOWELS,2011-07-19,100,EIRE,14156.0
560445,22993,SET OF 4 PANTRY JELLY MOULDS,2011-07-19,72,EIRE,14156.0
560445,21165,BEWARE OF THE CAT METAL SIGN,2011-07-19,192,EIRE,14156.0
560445,22671,FRENCH LAUNDRY SIGN BLUE METAL,2011-07-19,192,EIRE,14156.0
560445,22672,FRENCH BATHROOM SIGN BLUE METAL,2011-07-19,192,EIRE,14156.0
560445,22674,FRENCH TOILET SIGN BLUE METAL,2011-07-19,192,EIRE,14156.0
560445,22675,FRENCH KITCHEN SIGN BLUE METAL,2011-07-19,192,EIRE,14156.0
560445,71459,HANGING JAM JAR T-LIGHT HOLDER,2011-07-19,144,EIRE,14156.0
560445,22831,WHITE BROCANTE SOAP DISH,2011-07-19,144,EIRE,14156.0
560445,23124,18PC WOODEN CUTLERY SET DISPOSABLE,2011-07-19,80,EIRE,14156.0
560445,47566,PARTY BUNTING,2011-07-19,72,EIRE,14156.0
560445,22662,LUNCH BAG DOLLY GIRL DESIGN,2011-07-19,100,EIRE,14156.0
560445,22630,DOLLY GIRL LUNCH BOX,2011-07-19,64,EIRE,14156.0
560445,22631,CIRCUS PARADE LUNCH BOX,2011-07-19,64,EIRE,14156.0
560445,21914,BLUE HARMONICA IN BOX,2011-07-19,96,EIRE,14156.0
560445,21915,RED  HARMONICA IN BOX,2011-07-19,96,EIRE,14156.0
560446,23294,SET OF 6 SNACK LOAF BAKING CASES,2011-07-19,128,EIRE,14156.0
560446,23293,SET OF 12 FAIRY CAKE BAKING CASES,2011-07-19,128,EIRE,14156.0
560446,23297,SET 40 HEART SHAPE PETIT FOUR CASES,2011-07-19,240,EIRE,14156.0
